pid,wave,group_f,z_verbal,z_money,att_baseline,prior_engagement,polknow_total,pol_interest_general,newsuse_online,edu_time,age,gender_f,url_int_visits_yn,att_pre,att_post,att_signed,att_abs,kno_pre,kno_post,kno_signed,n_visits_total,exp_topic_uptake_n,exp_topic_uptake_yn,n_topic_search,n_topic_url,n_topic_domains,total_duration,topic_duration,exp_topic_uptake_dw,exp_topic_uptake_logdw,n_scored,n_domains,exp_q_dur,exp_q_unw,exp_q_log,n_scored_news,n_domains_news,exp_q_dur_news,exp_q_unw_news,exp_q_log_news,n_scored_all,n_domains_all,exp_q_dur_all,exp_q_unw_all,exp_q_log_all,meets_activity_threshold,hab_overall_dw_pc1,hab_news_dw_pc1,hab_news_corrected_dw_pc1,hab_overall_dw_sd_pc1,hab_news_dw_sd_pc1,hab_news_corrected_dw_sd_pc1,hab_overall_level_group,hab_news_level_group,hab_news_corrected_level_group,hab_overall_diversity_group,hab_news_diversity_group,hab_news_corrected_diversity_group,hab_overall_level_diversity_group,hab_news_level_diversity_group,hab_news_corrected_level_diversity_group,nfc,topic,y_abs,y_signed,effort_count,q_primary,t_verbal,t_money
308683550160,3,control,0,0,7,1,0.7058823529411765,3,8,19,31,not female,0,7,7,0,0,3,2,-1,18,0,0,0,0,0,2446,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6443340056528503,0.7347905824129503,0.6893757672091627,0.13393116495781474,0.0484127068729639,0.08682881811601298,low,high,low,high,low,high,low_level-high_diversity,high_level-low_diversity,low_level-high_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
308766251916,3,verbal,1,NA,4,0,0.7058823529411765,4,3,13,44,female,0,4,4,0,0,2,2,0,224,0,0,0,0,0,3135,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6910467667724676,0.659873376350631,0.6945633490474853,0.04244434833523516,NA,0.03717964523970941,high,low,low,low,NA,low,high_level-low_diversity,NA,low_level-low_diversity,4.5,Cannabis legalisation,0,0,0,NA,1,0
308779242444,3,control,0,0,1,1,0.4117647058823529,4,7,10,51,female,0,1,1,0,0,2,3,1,411,0,0,0,0,0,27900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6716540118323675,0.6731173081399451,0.6564891039605417,0.09369997304410373,0.07464650009308753,0.08223860877164706,high,high,low,high,high,high,high_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6.5,Cannabis legalisation,0,0,0,NA,0,0
308787997644,3,monetary,NA,1,6,0,0.11764705882352941,2,4,17,24,not female,0,6,6,0,0,2,3,1,51,0,0,0,0,0,1207,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.41571078157254754,0.829764441028495,0.829764441028495,0.09393696475610652,0.06126711614226761,0.06126711614226761,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,0,1
308795862960,3,verbal,1,NA,3,0,0.5294117647058824,2,3,13,42,not female,0,3,4,1,1,1,2,1,2,0,0,0,0,0,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6469504352223823,0.6469504352223823,0.6469504352223823,0.00763893446134119,0.00763893446134119,0.00763893446134119,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,NA,Cannabis legalisation,1,1,0,NA,1,0
308894979348,3,monetary,NA,1,2,1,0.7647058823529411,5,8,18,53,not female,0,2,2,0,0,2,3,1,73,0,0,0,0,0,2861,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.676797340025425,0.6391732970523474,0.7057662673392557,0.07757414838684826,0.11967058583294315,0.10172089274912628,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,NA,Cannabis legalisation,0,0,0,NA,0,1
309001268160,3,verbal,1,NA,5,1,0.6470588235294118,5,8,13,68,female,0,5,5,0,0,3,3,0,218,0,0,0,0,0,15655,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7321588574554257,0.6481188190507392,0.7452716287833374,0.08335784644622776,0.01292622623525249,0.06534811596864722,high,low,high,low,low,high,high_level-low_diversity,low_level-low_diversity,high_level-high_diversity,7,Cannabis legalisation,0,0,0,NA,1,0
309083079348,3,monetary,NA,1,1,0,0.7647058823529411,5,2,17,62,not female,0,1,1,0,0,2,2,0,1636,0,0,0,0,0,33620,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7081750807251939,0.58392020295611,0.7279129445196285,0.0925691890797406,0.07271617574560241,0.01186821720070772,high,low,high,high,high,low,high_level-high_diversity,low_level-high_diversity,high_level-low_diversity,4,Cannabis legalisation,0,0,0,NA,0,1
309102981696,3,monetary,NA,1,4,0,0.8235294117647058,4,0,12,56,not female,1,4,4,0,0,1,3,2,257,6,1,4,2,2,11227,304,0.02707758083192304,0.022722543199707988,2,1,0.9323032830864159,0.932303283086416,0.9323032830864159,2,1,0.9323032830864159,0.932303283086416,0.9323032830864159,2,1,0.9323032830864159,0.932303283086416,0.9323032830864159,TRUE,0.4757638199309332,0.611446091308819,0.6320840635521865,0.1481891186498905,0.05950914524148965,0.06767663269249814,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,5.5,Cannabis legalisation,0,0,6,0.9323032830864159,0,1
309120765696,3,verbal,1,NA,3,1,0.7058823529411765,2,8,17,49,female,1,3,1,-2,2,2,3,1,145,3,1,1,2,2,7683,324,0.04217102694260055,0.03149889195280482,2,1,0.682819360793679,0.682819360793679,0.6828193607936791,NA,NA,NA,NA,NA,3,2,0.6819213220492251,0.6779699515736277,0.6793054923236721,TRUE,0.5235387347043696,0.6483420051779888,0.6481929680605141,0.12423672368145766,0.00142231169269997,0.00375545428059912,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5,Cannabis legalisation,2,-2,3,0.682819360793679,1,0
309980008548,3,verbal,1,NA,1,0,0.35294117647058826,1,0,12,68,female,0,1,4,3,3,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.49429092559608384,0.6891414191810743,0.6914720148906651,0.1339874649566555,0.06963427146470959,0.07218096438552625,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4,Cannabis legalisation,3,3,0,NA,1,0
310291978896,3,monetary,NA,1,7,0,0.6470588235294118,3,1,13,42,not female,0,7,7,0,0,2,2,0,11,0,0,0,0,0,624,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6955319132123324,0.7046917514627219,0.6989196089230602,0.03530831609851446,0.01476168601963536,0.02329902666088167,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,NA,Cannabis legalisation,0,0,0,NA,0,1
310429124316,3,monetary,NA,1,5,1,0.6470588235294118,3,6,14,56,not female,0,5,5,0,0,3,3,0,54,0,0,0,0,0,3614,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.8199203837794261,0.8235421080767691,0.6654913862845174,0.0525001941187341,0.04709555899950941,0.09736265784289592,high,high,low,low,low,high,high_level-low_diversity,high_level-low_diversity,low_level-high_diversity,NA,Cannabis legalisation,0,0,0,NA,0,1
310464070560,3,verbal,1,NA,7,NA,0.35294117647058826,5,2,22,55,not female,1,7,7,0,0,2,3,1,140,2,1,1,1,2,13655,828,0.060637129256682534,0.02282447996621678,1,1,0.6828193607936789,0.682819360793679,0.6828193607936791,NA,NA,NA,NA,NA,2,2,0.6826787982075906,0.6755452469636021,0.6792308303934542,TRUE,0.4663755621174688,0.661074877978351,0.7917719637078571,0.12949200620007795,0.02956292463204394,0.05065653143767561,low,low,high,high,low,low,low_level-high_diversity,low_level-low_diversity,high_level-low_diversity,5.5,Cannabis legalisation,0,0,2,0.6828193607936789,1,0
310471119864,3,monetary,NA,1,7,1,0.6470588235294118,4,8,15,54,not female,0,7,7,0,0,3,3,0,11,0,0,0,0,0,71,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6811533008920607,0.6811533008920607,0.6811533008920607,0.04391818565318892,0.04391818565318892,0.04391818565318892,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,NA,Cannabis legalisation,0,0,0,NA,0,1
310472966664,3,verbal,1,NA,2,1,0.8235294117647058,5,8,17,41,female,1,2,2,0,0,3,4,1,277,3,1,1,2,3,12126,142,0.011710374402111166,0.013968175626379847,1,1,0.682819360793679,0.682819360793679,0.682819360793679,NA,NA,NA,NA,NA,2,2,0.676141485802133,0.6755452469636021,0.6756878068693103,TRUE,0.6803678718199545,0.6725175323085932,0.6871369314837106,0.05414144209725287,0.02987533798678329,0.03993279520043013,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,6,Cannabis legalisation,0,0,3,0.682819360793679,1,0
310511199528,3,monetary,NA,1,6,1,0.5882352941176471,3,8,12,66,not female,0,6,6,0,0,2,3,1,54,0,0,0,0,0,3308,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6466139201499396,0.647348738222256,0.6474292200810108,0.04149411632750718,0.03624661201527823,0.03628469763561842,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,6,Cannabis legalisation,0,0,0,NA,0,1
310513113360,3,control,0,0,4,0,0.7058823529411765,4,7,17,47,not female,0,4,4,0,0,3,3,0,476,0,0,0,0,0,9263,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7771904369488268,NA,0.813681794497258,0.07567504465916049,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,6.5,Cannabis legalisation,0,0,0,NA,0,0
310542183360,3,verbal,1,NA,4,0,0.5882352941176471,3,1,19,42,not female,0,4,4,0,0,2,2,0,70,0,0,0,0,0,4242,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7007629229350767,0.578455258625987,0.7751722727114749,0.09792892580245452,NA,0.08804904756837192,high,low,high,high,NA,high,high_level-high_diversity,NA,high_level-high_diversity,4.5,Cannabis legalisation,0,0,0,NA,1,0
310634528148,3,monetary,NA,1,6,0,0.8823529411764706,4,7,23,39,not female,0,6,6,0,0,2,2,0,106,0,0,0,0,0,3989,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4441888761029824,0.6428045999520119,0.6800658409071637,0.10851383108582836,0.06970118111065984,0.09737278218628892,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,0,0,0,NA,0,1
310788697644,3,control,0,0,4,0,0.8235294117647058,1,8,18,32,female,0,4,4,0,0,2,2,0,48,0,0,0,0,0,3874,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6491060033508317,0.6475494416084931,0.6475494416084931,0.01142069292297112,0.01042934011326334,0.01042934011326334,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
310816058328,3,control,0,0,7,1,0.7058823529411765,4,8,13,45,not female,0,7,6,-1,1,3,3,0,97,1,1,1,0,1,2106,14,0.006647673314339981,0.01288663479876586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.6634692046915458,NA,0.6601197783065084,0.02677255613299696,NA,0.03448806232325478,high,NA,low,low,NA,low,high_level-low_diversity,NA,low_level-low_diversity,NA,Cannabis legalisation,1,-1,1,NA,0,0
310832068716,3,control,0,0,1,0,0.47058823529411764,2,1,22,29,female,0,1,1,0,0,3,3,0,21,0,0,0,0,0,490,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.670753322187586,NA,0.799649853780606,0.0178870221061699,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,6.5,Cannabis legalisation,0,0,0,NA,0,0
310852586664,3,control,0,0,6,1,0.7647058823529411,4,5,18,41,not female,0,6,6,0,0,3,2,-1,44,0,0,0,0,0,1498,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6615099906073564,0.6298035107169178,0.605057253272645,0.03786429253573697,0.07482547776602767,0.08355212761232204,low,low,low,low,high,high,low_level-low_diversity,low_level-high_diversity,low_level-high_diversity,6.5,Cannabis legalisation,0,0,0,NA,0,0
310940135244,3,control,0,0,2,1,0.8235294117647058,3,7,17,50,not female,0,2,4,2,2,3,3,0,82,0,0,0,0,0,685,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6533976166877741,0.6278040575444018,0.6756629596447787,0.11823133873932248,0.06380030338598049,0.08946516871309493,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,NA,Cannabis legalisation,2,2,0,NA,0,0
310956209928,3,control,0,0,1,1,0.7058823529411765,2,4,13,55,not female,1,1,1,0,0,3,2,-1,43,2,1,1,1,2,5108,112,0.02192638997650744,0.04349833395825772,1,1,0.816946216297037,0.816946216297037,0.816946216297037,1,1,0.816946216297037,0.816946216297037,0.816946216297037,2,2,0.8103089357986659,0.742608674715281,0.7757978558147403,TRUE,0.6575591221851992,0.6619152268617919,0.6539330044768752,0.06559091576055917,0.06640176958417057,0.0714340927074717,low,low,low,low,high,high,low_level-low_diversity,low_level-high_diversity,low_level-high_diversity,5.5,Cannabis legalisation,0,0,2,0.816946216297037,0,0
311108676948,3,monetary,NA,1,1,0,0.7647058823529411,4,1,24,64,not female,0,1,1,0,0,2,2,0,19,0,0,0,0,0,1279,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6584631147831688,0.6403592071830551,0.6512829069125124,0.05696172335729174,0.06947829579140315,0.05550100763322807,low,low,low,low,high,high,low_level-low_diversity,low_level-high_diversity,low_level-high_diversity,5,Cannabis legalisation,0,0,0,NA,0,1
311914424844,3,control,0,0,7,0,0.5882352941176471,3,1,26,65,female,0,7,7,0,0,2,2,0,171,0,0,0,0,0,15265,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4613947619331766,0.6649295328976569,0.6910873758434855,0.1118820717312338,0.04722236499961091,0.01143291971090616,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5,Cannabis legalisation,0,0,0,NA,0,0
312036589980,3,monetary,NA,1,4,1,0.7647058823529411,4,6,17,52,not female,1,4,4,0,0,2,2,0,150,4,1,2,2,2,7661,442,0.05769481790888918,0.03848899663898487,2,1,0.682819360793679,0.682819360793679,0.682819360793679,NA,NA,NA,NA,NA,4,2,0.6822268990337632,0.6755452469636021,0.6785711236756584,TRUE,0.6884594984316412,0.6594315308637902,0.7310860742529037,0.06789517282780656,0.10157774288181864,0.03168732648035544,high,low,high,low,high,low,high_level-low_diversity,low_level-high_diversity,high_level-low_diversity,5,Cannabis legalisation,0,0,4,0.682819360793679,0,1
312063130548,3,monetary,NA,1,4,1,0.29411764705882354,2,0,15,51,not female,0,4,4,0,0,2,2,0,5,0,0,0,0,0,361,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5380868908743153,0.6865235517857438,0.631155533024,0.14952139891192284,0.07778282249202388,0.03171328499258577,low,high,low,high,high,low,low_level-high_diversity,high_level-high_diversity,low_level-low_diversity,4,Cannabis legalisation,0,0,0,NA,0,1
312227975232,3,control,0,0,7,NA,0.7647058823529411,4,8,13,57,female,0,7,7,0,0,3,2,-1,99,0,0,0,0,0,5960,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5123694989193648,0.7492544822434986,0.7497736392857965,0.15598189441436458,0.07812311875254851,0.08380546372110322,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,4,Cannabis legalisation,0,0,0,NA,0,0
312294663864,3,verbal,1,NA,7,0,0.35294117647058826,3,3,15,21,female,0,7,7,0,0,1,3,2,23,0,0,0,0,0,162,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6741741102356255,0.676251457866637,0.6918511093591485,0.05806697022991272,NA,0.00207712639527587,high,high,low,low,NA,low,high_level-low_diversity,NA,low_level-low_diversity,4,Cannabis legalisation,0,0,0,NA,1,0
312381322560,3,monetary,NA,1,5,1,0.7058823529411765,4,8,18,42,female,0,5,5,0,0,3,3,0,54,0,0,0,0,0,5234,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6655799405166033,0.6881175952105542,0.66418915890908925,0.06504314779406069,0.08482635230748,0.06534064220962349,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,0,1
312501437748,3,verbal,1,NA,5,0,0.47058823529411764,2,4,16,46,female,1,5,5,0,0,1,3,2,93,2,1,1,1,2,5095,243,0.047693817468105984,0.03773784126581754,1,1,0.696686527859829,0.696686527859829,0.696686527859829,1,1,0.696686527859829,0.696686527859829,0.696686527859829,2,2,0.6910736103830283,0.682478830496677,0.6846267247653564,TRUE,0.4307953564122885,0.7232465526340018,0.6208523589591068,0.073451132826731,NA,0.06468886550442156,low,high,low,low,NA,high,low_level-low_diversity,NA,low_level-high_diversity,7,Cannabis legalisation,0,0,2,0.696686527859829,1,0
312511287348,3,verbal,1,NA,4,0,0.47058823529411764,5,8,18,34,not female,0,4,4,0,0,2,2,0,27,0,0,0,0,0,3433,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6763332255878209,0.6799683859051472,0.6744420208272901,0.05885110599838018,0.06415543441148694,0.05827344172498425,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,6.5,Cannabis legalisation,0,0,0,NA,1,0
312646511412,3,monetary,NA,1,1,1,0.5294117647058824,2,3,12,61,female,1,1,1,0,0,2,3,1,347,6,1,3,3,2,12645,344,0.027204428627916173,0.025674827652306446,3,1,0.682819360793679,0.682819360793679,0.682819360793679,NA,NA,NA,NA,NA,6,2,0.6758835778394195,0.6755452469636021,0.6761245380502134,TRUE,0.5145463016904412,0.6491666452314737,0.7102931360407027,0.14188050079279865,0.06967546385201472,0.05500109226018165,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,6,Cannabis legalisation,0,0,6,0.682819360793679,0,1
312675510960,3,control,0,0,5,0,0.5294117647058824,4,5,12,62,female,0,5,4,-1,1,1,2,1,257,0,0,0,0,0,6180,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6540047008439285,0.7362348774008781,0.7020148314600417,0.11338434254598072,0.08266031298151225,0.03375611236824837,low,high,low,high,high,low,low_level-high_diversity,high_level-high_diversity,low_level-low_diversity,7,Cannabis legalisation,1,-1,0,NA,0,0
312735843180,3,monetary,NA,1,1,0,0.7647058823529411,5,8,20,43,not female,0,1,1,0,0,1,1,0,787,1,1,1,0,1,19088,30,0.0015716680637049454,0.0017899543411852548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.6213868494325602,0.7241546894900917,0.77342571167121,0.16942155484616925,0.06358537173964511,0.0170818761177068,low,high,high,high,high,low,low_level-high_diversity,high_level-high_diversity,high_level-low_diversity,7,Cannabis legalisation,0,0,1,NA,0,1
312797949012,3,monetary,NA,1,1,1,0.8235294117647058,5,8,13,71,not female,0,1,1,0,0,3,3,0,284,0,0,0,0,0,8952,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6492381446559533,0.7394984021387552,0.6700791874403118,0.13299838661778465,0.08656965624162635,0.11518236183956591,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4,Cannabis legalisation,0,0,0,NA,0,1
312849797580,3,verbal,1,NA,6,NA,0.6470588235294118,3,2,13,46,not female,0,6,7,1,1,2,3,1,505,0,0,0,0,0,18835,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5283553137631116,0.6482134150984881,0.6698037312670654,0.14738242567866866,0.00315242471897411,0.02800675713857327,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Cannabis legalisation,1,1,0,NA,1,0
312901643412,3,verbal,1,NA,5,0,0.29411764705882354,1,0,12,40,female,0,5,5,0,0,1,2,1,75,0,0,0,0,0,3044,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6973623964213138,NA,0.7286932313580259,0.10114056502259076,NA,NA,high,NA,high,high,NA,NA,high_level-high_diversity,NA,NA,4.5,Cannabis legalisation,0,0,0,NA,1,0
312926952780,3,verbal,1,NA,5,NA,0.5294117647058824,3,0,12,67,female,0,5,5,0,0,2,3,1,31,0,0,0,0,0,1572,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5236742668842114,0.6371085615631625,0.6293570619882219,0.1260503867072164,0.03830721093417932,0.08246258354740132,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,5.5,Cannabis legalisation,0,0,0,NA,1,0
313161427296,3,control,0,0,2,0,0.47058823529411764,2,1,16,38,female,0,2,3,1,1,2,2,0,40,0,0,0,0,0,1280,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6212008000103707,0.626938789780294,0.7846085540892116,0.1795245559044336,NA,0.04869864656478639,low,low,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,NA,Cannabis legalisation,1,1,0,NA,0,0
314759321748,3,verbal,1,NA,7,0,0.5294117647058824,2,4,12,47,not female,0,7,7,0,0,2,2,0,226,0,0,0,0,0,32613,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.42299429383021775,0.6027240402478945,0.7585861599576602,0.06962820803405602,0.03292197459372135,0.06526787619591366,low,low,high,low,low,high,low_level-low_diversity,low_level-low_diversity,high_level-high_diversity,4,Cannabis legalisation,0,0,0,NA,1,0
315062397360,3,monetary,NA,1,2,NA,0.7058823529411765,4,5,16,30,not female,0,2,3,1,1,3,3,0,58,0,0,0,0,0,4182,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5956273906853577,0.6872992913597608,0.6826563946023099,0.13977383864980536,0.04518606584282859,0.04188258178298209,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,6,Cannabis legalisation,1,1,0,NA,0,1
315110072160,3,monetary,NA,1,7,1,0.5294117647058824,5,6,10,41,not female,0,7,7,0,0,4,4,0,18,0,0,0,0,0,1635,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7267480501512825,0.7237079727627475,0.7237079727627475,0.0704596264323068,0.0746149153449152,0.0746149153449152,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,7,Cannabis legalisation,0,0,0,NA,0,1
315115068780,3,verbal,1,NA,7,0,0.058823529411764705,1,1,12,20,female,0,7,7,0,0,2,2,0,83,0,0,0,0,0,7623,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7046604806215303,NA,0.539714186068574,0.08189679396903375,NA,NA,high,NA,low,low,NA,NA,high_level-low_diversity,NA,NA,5.5,Cannabis legalisation,0,0,0,NA,1,0
315163084212,3,verbal,1,NA,5,0,0.5882352941176471,3,6,13,42,female,0,5,5,0,0,3,3,0,177,1,1,1,0,1,3087,7,0.0022675736961451248,0.005762190607652646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.7667155361418587,NA,0.7804464718774271,0.05093213331125475,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,6,Cannabis legalisation,0,0,1,NA,1,0
315212672160,3,monetary,NA,1,1,0,0.7058823529411765,5,8,15,62,not female,0,1,1,0,0,1,2,1,44,0,0,0,0,0,720,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7400870792532119,NA,0.7443928874446676,0.04869242037078417,NA,0.0434090769024368,high,NA,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6.5,Cannabis legalisation,0,0,0,NA,0,1
315374991516,3,verbal,1,NA,6,0,0.8823529411764706,3,8,21,48,not female,0,6,6,0,0,2,2,0,240,0,0,0,0,0,8951,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.559222576556293,0.7617786823315639,0.745796698709366,0.16349155645113186,0.07442195224536642,0.08705741811706275,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,5,Cannabis legalisation,0,0,0,NA,1,0
315385929360,3,verbal,1,NA,6,1,0.5294117647058824,4,6,12,36,not female,0,6,7,1,1,3,3,0,503,0,0,0,0,0,15260,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7203918072076304,0.788339150487927,0.7332390876919987,0.06056348738465075,NA,0.0483850558728034,high,high,high,low,NA,low,high_level-low_diversity,NA,high_level-low_diversity,6,Cannabis legalisation,1,1,0,NA,1,0
315405361116,3,control,0,0,5,1,0.5882352941176471,5,8,12,41,not female,0,5,4,-1,1,2,2,0,271,0,0,0,0,0,14395,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7027602569204977,0.6943202437815351,0.7120179283149564,0.06329460795768223,0.07854751355188322,0.04574293562738019,high,high,high,low,high,low,high_level-low_diversity,high_level-high_diversity,high_level-low_diversity,5,Cannabis legalisation,1,-1,0,NA,0,0
315597082896,3,verbal,1,NA,2,0,0.4117647058823529,2,3,36,52,not female,0,2,3,1,1,1,1,0,653,0,0,0,0,0,30825,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.48115132364416424,0.6675573327329352,0.6712424969601815,0.1266261677551238,0.07954077470987658,0.06128124270995667,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,3.5,Cannabis legalisation,1,1,0,NA,1,0
