pid,wave,group_f,z_verbal,z_money,att_baseline,prior_engagement,polknow_total,pol_interest_general,newsuse_online,edu_time,age,gender_f,url_int_visits_yn,att_pre,att_post,att_signed,att_abs,kno_pre,kno_post,kno_signed,n_visits_total,exp_topic_uptake_n,exp_topic_uptake_yn,n_topic_search,n_topic_url,n_topic_domains,total_duration,topic_duration,exp_topic_uptake_dw,exp_topic_uptake_logdw,n_scored,n_domains,exp_q_dur,exp_q_unw,exp_q_log,n_scored_news,n_domains_news,exp_q_dur_news,exp_q_unw_news,exp_q_log_news,n_scored_all,n_domains_all,exp_q_dur_all,exp_q_unw_all,exp_q_log_all,meets_activity_threshold,hab_overall_dw_pc1,hab_news_dw_pc1,hab_news_corrected_dw_pc1,hab_overall_dw_sd_pc1,hab_news_dw_sd_pc1,hab_news_corrected_dw_sd_pc1,hab_overall_level_group,hab_news_level_group,hab_news_corrected_level_group,hab_overall_diversity_group,hab_news_diversity_group,hab_news_corrected_diversity_group,hab_overall_level_diversity_group,hab_news_level_diversity_group,hab_news_corrected_level_diversity_group,nfc,topic,y_abs,y_signed,effort_count,q_primary,t_verbal,t_money
329379682212,1,monetary,NA,1,7,1,0.8823529411764706,5,8,18,56,not female,0,7,7,0,0,4,4,0,10,0,0,0,0,0,260,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.689705589101405,0.6674744586587781,0.6659441141531328,0.0982319188344864,0.08586315410775938,0.09828428056369325,high,low,low,high,high,high,high_level-high_diversity,low_level-high_diversity,low_level-high_diversity,7,Basic child support,0,0,0,NA,0,1
329385221928,1,verbal,1,NA,7,1,0.5882352941176471,5,8,12,61,not female,0,7,7,0,0,2,2,0,804,0,0,0,0,0,13580,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6931542178038628,0.6762514578666367,0.7031458891276265,0.03852082089341097,NA,0.02621223453878844,high,high,low,low,NA,low,high_level-low_diversity,NA,low_level-low_diversity,7,Basic child support,0,0,0,NA,1,0
329398291116,1,control,0,0,6,1,0.9411764705882353,4,4,17,24,female,0,6,7,1,1,3,3,0,172,0,0,0,0,0,17524,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.40150044865018353,0.7816267063317317,0.7735339000371289,0.08389440857593358,0.0733454897000709,0.08105361314870951,low,high,high,low,high,high,low_level-low_diversity,high_level-high_diversity,high_level-high_diversity,6,Basic child support,1,1,0,NA,0,0
329421818664,1,verbal,1,NA,2,1,0.8235294117647058,4,1,19,52,not female,0,2,3,1,1,3,3,0,30,0,0,0,0,0,651,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7423804067944275,0.6735420590662213,0.7574313252296255,0.06259510909333742,0.05361708480899797,0.04575401207718995,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,5.5,Basic child support,1,1,0,NA,1,0
329435021232,1,verbal,1,NA,7,1,0.7058823529411765,4,8,16,44,not female,0,7,7,0,0,3,3,0,529,1,1,1,0,1,10167,10,9.83574309039048e-4,0.0021993662730726126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.6419010685913239,0.7525700465661558,0.6820194926555551,0.102511366474386,0.09628949172282338,0.0785736037359593,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,6.5,Basic child support,0,0,1,NA,1,0
329454786096,1,verbal,1,NA,7,1,0.8823529411764706,5,8,16,48,not female,0,7,6,-1,1,4,3,-1,331,0,0,0,0,0,17653,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.504564072037759,0.7143694864993008,0.750934120382287,0.15823574402903814,0.11922856735377792,0.05500657191767283,low,high,high,high,high,high,low_level-high_diversity,high_level-high_diversity,high_level-high_diversity,6.5,Basic child support,1,-1,0,NA,1,0
329485223412,1,control,0,0,6,1,0.6470588235294118,4,5,12,38,not female,0,6,6,0,0,3,2,-1,5,0,0,0,0,0,33,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.668271133133525,NA,NA,NA,NA,NA,high,NA,NA,NA,NA,NA,NA,NA,NA,5.5,Basic child support,0,0,0,NA,0,0
329562035244,1,control,0,0,1,0,0.7058823529411765,4,8,12,65,not female,0,1,1,0,0,1,1,0,4,0,0,0,0,0,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6750053058102621,NA,0.7996498537806063,0.02897201941953854,NA,NA,high,NA,high,low,NA,NA,high_level-low_diversity,NA,NA,7,Basic child support,0,0,0,NA,0,0
329587821360,1,control,0,0,7,0,0.5882352941176471,4,8,17,57,not female,0,7,7,0,0,3,4,1,5,0,0,0,0,0,340,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.718991181461584,0.7204472775596521,0.6936738752295111,0.0443469031545128,0.04090955572055157,0.01555412667605646,high,high,low,low,low,low,high_level-low_diversity,high_level-low_diversity,low_level-low_diversity,6.5,Basic child support,0,0,0,NA,0,0
329589326160,1,control,0,0,5,1,0.5882352941176471,4,7,12,54,female,0,5,5,0,0,3,3,0,133,0,0,0,0,0,8537,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6689386169992646,0.6529537541322586,0.6970718691152861,0.0614041881600005,0.09675557738164488,0.03967022349447923,high,low,low,low,high,low,high_level-low_diversity,low_level-high_diversity,low_level-low_diversity,5,Basic child support,0,0,0,NA,0,0
329679411696,1,verbal,1,NA,7,0,0.9411764705882353,4,4,12,70,not female,0,7,7,0,0,2,3,1,14,0,0,0,0,0,1138,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6515932412345009,0.6521254020405814,0.6548455365222167,0.095111053273253,0.08363283706963599,0.08023939004437024,low,low,low,high,high,high,low_level-high_diversity,low_level-high_diversity,low_level-high_diversity,5,Basic child support,0,0,0,NA,1,0
330411837528,1,verbal,1,NA,7,1,0.7058823529411765,5,0,12,55,not female,0,7,5,-2,2,2,2,0,595,0,0,0,0,0,41172,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6409820050193324,NA,0.78072705875249,0.16512084466823135,NA,0.00299650767992224,low,NA,high,high,NA,low,low_level-high_diversity,NA,high_level-low_diversity,5.5,Basic child support,2,-2,0,NA,1,0
330505338960,1,control,0,0,6,0,0.7058823529411765,3,5,18,61,not female,0,6,6,0,0,2,2,0,8,0,0,0,0,0,382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5513563495839937,NA,0.692950433812193,0.15390544408595178,NA,0.00144215892328666,low,NA,low,high,NA,low,low_level-high_diversity,NA,low_level-low_diversity,6.5,Basic child support,0,0,0,NA,0,0
330538103244,1,control,0,0,1,0,0.4117647058823529,3,4,13,52,not female,0,1,3,2,2,1,1,0,46,0,0,0,0,0,2578,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6421391317846553,0.6488190589932396,0.6539202630507241,0.07431213232131866,0.01614683294428365,0.03160638228776332,low,low,low,low,low,low,low_level-low_diversity,low_level-low_diversity,low_level-low_diversity,5,Basic child support,2,2,0,NA,0,0
330632295516,1,control,0,0,6,1,0.7647058823529411,4,7,9,61,female,0,6,4,-2,2,3,3,0,194,1,1,1,0,1,13461,74,0.0054973627516529235,0.00775794466465185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5207415306394879,0.5981278198973752,0.7674234209874586,0.1701534754338779,0.04466745734087525,0.05371820732192747,low,low,high,high,low,low,low_level-high_diversity,low_level-low_diversity,high_level-low_diversity,6,Basic child support,2,-2,1,NA,0,0
330682908780,1,monetary,NA,1,4,0,0.7647058823529411,4,8,15,60,not female,0,4,4,0,0,1,2,1,595,1,1,1,0,1,25433,12,4.7182794007785163e-4,0.001975944554515224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.5136608975968179,0.7039054576228722,0.7286572214723172,0.1694106071569574,0.04732393542318613,0.07967660433389948,low,high,high,high,low,high,low_level-high_diversity,high_level-low_diversity,high_level-high_diversity,4.5,Basic child support,0,0,1,NA,0,1
330730649244,1,verbal,1,NA,7,1,0.8823529411764706,4,7,12,65,not female,0,7,7,0,0,3,3,0,280,0,0,0,0,0,20497,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5136848602165549,0.6405854774358004,0.658380198334082,0.13014080658859398,0.05361168347748332,0.06248726070651116,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,4.5,Basic child support,0,0,0,NA,1,0
330737286096,1,control,0,0,1,NA,0.8235294117647058,5,8,25,54,not female,0,1,2,1,1,2,2,0,225,0,0,0,0,0,7796,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7886359272135363,0.7808158710835031,0.7961817491078723,0.08476554929062087,0.06214018793598359,0.07785217297273651,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,5,Basic child support,1,1,0,NA,0,0
330822715644,1,monetary,NA,1,6,0,0.8235294117647058,4,4,20,37,not female,1,6,6,0,0,2,3,1,245,8,1,5,3,4,9074,346,0.038130923517743005,0.036614682433212586,3,3,0.6039508676509732,0.6045605166247983,0.6043456968982409,3,3,0.6039508676509732,0.6045605166247983,0.6043456968982409,8,4,0.6336943430186271,0.6443796519427525,0.6372283684699676,TRUE,0.6948709493087555,0.6623273457445571,0.6987734684622213,0.06165430704943204,0.06109648441543625,0.05430765432973642,high,low,low,low,high,high,high_level-low_diversity,low_level-high_diversity,low_level-high_diversity,6,Basic child support,0,0,8,0.6039508676509732,0,1
330983937864,1,control,0,0,6,NA,0.4117647058823529,5,5,12,49,not female,0,6,7,1,1,2,2,0,48,0,0,0,0,0,1213,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7413916765083348,0.789159337361048,0.7804010218861719,0.10241942621354562,0.0157890349975273,0.03095681141515303,high,high,high,high,low,low,high_level-high_diversity,high_level-low_diversity,high_level-low_diversity,7,Basic child support,1,1,0,NA,0,0
330992489232,1,monetary,NA,1,7,0,0.7058823529411765,5,8,12,46,not female,1,7,7,0,0,1,3,2,177,2,1,1,1,2,6977,26,0.003726530027232335,0.010386713425424384,1,1,0.9323032830864159,0.932303283086416,0.932303283086416,1,1,0.9323032830864159,0.932303283086416,0.932303283086416,2,2,0.8916829523244327,0.8002872081099706,0.842745974206162,TRUE,0.5119160885394669,0.5565853930452839,0.7771777574979656,0.16434679486330617,0.00640526317491231,0.03054207597172971,low,low,high,high,low,low,low_level-high_diversity,low_level-low_diversity,high_level-low_diversity,6,Basic child support,0,0,2,0.9323032830864159,0,1
331066087632,1,monetary,NA,1,7,0,0.8235294117647058,5,8,19,46,not female,1,7,7,0,0,1,3,2,328,6,1,1,5,4,7270,138,0.018982118294360386,0.02289215272844791,2,2,0.7914681569475269,0.706262997618911,0.7416145575843766,1,1,0.578455258625987,0.578455258625987,0.578455258625987,3,3,0.7569729902796064,0.693599042790449,0.7170573168268445,TRUE,0.7313873462560649,0.7412674715074302,0.7405522397226477,0.07380597065896224,0.0784536226433635,0.07034967430941805,high,high,high,low,high,high,high_level-low_diversity,high_level-high_diversity,high_level-high_diversity,6.5,Basic child support,0,0,6,0.7914681569475269,0,1
331199533980,1,control,0,0,5,1,0.8235294117647058,5,7,16,52,not female,0,5,5,0,0,2,2,0,136,0,0,0,0,0,6631,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7854052033534915,0.7891657410468744,0.7892488037400899,0.03522659414475967,0.02054878142324592,0.02005756116879714,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,5.5,Basic child support,0,0,0,NA,0,0
331428197232,1,verbal,1,NA,7,1,0.7647058823529411,4,3,17,66,not female,0,7,6,-1,1,2,1,-1,164,0,0,0,0,0,7889,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7647347959104541,0.6323231735919301,0.7664450016571157,0.04230788069833433,0.0289364145144957,0.0377100481615196,high,low,high,low,low,low,high_level-low_diversity,low_level-low_diversity,high_level-low_diversity,5.5,Basic child support,1,-1,0,NA,1,0
331497006264,1,monetary,NA,1,4,NA,0.5882352941176471,3,6,12,60,female,0,4,4,0,0,2,3,1,63,0,0,0,0,0,1522,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5956709950270315,0.6131323391820038,0.7517832173624565,0.15721471861552355,0.04738117320351489,0.05855369236193368,low,low,high,high,low,high,low_level-high_diversity,low_level-low_diversity,high_level-high_diversity,6.5,Basic child support,0,0,0,NA,0,1
331558564212,1,monetary,NA,1,4,0,0.7647058823529411,3,4,12,39,not female,0,4,3,-1,1,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4133333813854659,NA,NA,0.0987369666839794,NA,NA,low,NA,NA,high,NA,NA,low_level-high_diversity,NA,NA,5.5,Basic child support,1,-1,0,NA,0,1
331646387760,1,monetary,NA,1,7,1,0.8235294117647058,4,8,18,59,not female,1,7,7,0,0,3,4,1,158,3,1,2,1,2,5610,75,0.013368983957219251,0.01802685404781956,1,1,0.7057691709703341,0.705769170970334,0.7057691709703341,1,1,0.7057691709703341,0.705769170970334,0.7057691709703341,1,1,0.7057691709703341,0.705769170970334,0.7057691709703341,TRUE,0.6508699553480456,0.6972955999189964,0.6971986651571116,0.11626212831776311,0.01764155327674527,0.01805925771704031,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,5.5,Basic child support,0,0,3,0.7057691709703341,0,1
331664859864,1,control,0,0,4,0,0.23529411764705882,1,7,12,68,female,0,4,4,0,0,1,1,0,53,0,0,0,0,0,2202,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.8672870221220477,0.6557946247194595,0.8861036314548085,0.12098185662424184,0.02076928994900766,0.10917845544017718,high,low,high,high,low,high,high_level-high_diversity,low_level-low_diversity,high_level-high_diversity,4,Basic child support,0,0,0,NA,0,0
332476016148,1,monetary,NA,1,4,0,0.5882352941176471,2,1,22,28,not female,0,4,4,0,0,1,2,1,36,0,0,0,0,0,29685,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5721281502589877,0.6846187633926164,0.6854648053056439,0.14065249369253582,0.08980634021495355,0.08658692762772907,low,high,low,high,high,high,low_level-high_diversity,high_level-high_diversity,low_level-high_diversity,4.5,Basic child support,0,0,0,NA,0,1
332533810728,1,monetary,NA,1,1,1,0.8823529411764706,5,8,9,60,not female,0,1,1,0,0,3,2,-1,94,0,0,0,0,0,4494,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7552793373699206,0.7751322739399219,0.7711923683018749,0.07414830531565865,0.03852550602055644,0.04052233965154294,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,7,Basic child support,0,0,0,NA,0,1
332541130212,1,verbal,1,NA,1,0,0.7647058823529411,4,8,15,48,not female,0,1,4,3,3,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7774178598014629,NA,0.7996498537806059,0.0906908000301899,NA,NA,high,NA,high,high,NA,NA,high_level-high_diversity,NA,NA,4,Basic child support,3,3,0,NA,1,0
332551598148,1,control,0,0,4,0,0.5882352941176471,5,8,12,36,not female,0,4,4,0,0,2,2,0,98,0,0,0,0,0,46145,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.41524919682176886,0.6758053177237612,0.7884939632765077,0.07291811683129712,0.04160381957777398,0.05877891709464807,low,high,high,low,low,high,low_level-low_diversity,high_level-low_diversity,high_level-high_diversity,4,Basic child support,0,0,0,NA,0,0
332579913696,1,verbal,1,NA,6,0,0.7058823529411765,5,5,13,26,not female,0,6,6,0,0,2,3,1,385,0,0,0,0,0,15221,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.702562960219,0.648355875595028,0.7551611208521078,0.06697435607235597,NA,0.07452519592069767,high,low,high,low,NA,high,high_level-low_diversity,NA,high_level-high_diversity,5.5,Basic child support,0,0,0,NA,1,0
332597764728,1,monetary,NA,1,4,0,0.5294117647058824,4,3,9,38,female,0,4,5,1,1,1,1,0,9,0,0,0,0,0,361,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7317914332622949,0.6862450545897466,0.6862450545897466,0.08623765472455006,0.13174308224962866,0.13174308224962866,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,5,Basic child support,1,1,0,NA,0,1
332701188264,1,control,0,0,5,0,0.5882352941176471,4,3,13,23,not female,0,5,4,-1,1,1,2,1,4,0,0,0,0,0,180,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6279870761779157,NA,NA,0.10093369458948837,NA,NA,low,NA,NA,high,NA,NA,low_level-high_diversity,NA,NA,4.5,Basic child support,1,-1,0,NA,0,0
332724581064,1,verbal,1,NA,7,0,0.7058823529411765,3,2,15,43,female,1,7,6,-1,1,2,3,1,77,1,1,0,1,1,7189,12,0.0016692168590902768,0.011502163951600815,1,1,0.8340707366118348,0.834070736611835,0.834070736611835,NA,NA,NA,NA,NA,1,1,0.8340707366118348,0.834070736611835,0.834070736611835,TRUE,0.41804820414855826,0.6104871189654282,0.673432771039632,0.05698764698707704,0.12138214283278496,0.13355522851566454,low,low,low,low,high,high,low_level-low_diversity,low_level-high_diversity,low_level-high_diversity,5,Basic child support,1,-1,1,0.8340707366118348,1,0
332734017528,1,verbal,1,NA,7,0,0.6470588235294118,5,8,12,63,not female,0,7,7,0,0,3,2,-1,218,0,0,0,0,0,8747,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7550073439202948,0.7613330647805714,0.7602608451417713,0.04762263398675558,0.04457840027733251,0.02608690013431223,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,6.5,Basic child support,0,0,0,NA,1,0
332796813516,1,control,0,0,1,1,0.5882352941176471,3,1,11,51,not female,0,1,1,0,0,2,2,0,201,0,0,0,0,0,10029,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7316281605072342,0.6257831715110224,0.7770254753260039,0.124218823492824,0.05642672326838223,0.02279108800094741,high,low,high,high,high,low,high_level-high_diversity,low_level-high_diversity,high_level-low_diversity,5.5,Basic child support,0,0,0,NA,0,0
332821778832,1,control,0,0,4,0,0.7058823529411765,3,6,20,67,female,0,4,6,2,2,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6898200912537408,0.7020984893808365,0.7201166532249111,0.04349960978604916,0.03777030599304169,0.05380741043210078,high,high,high,low,low,high,high_level-low_diversity,high_level-low_diversity,high_level-high_diversity,4.5,Basic child support,2,2,0,NA,0,0
332922253644,1,monetary,NA,1,4,0,0.17647058823529413,3,2,12,44,female,1,4,6,2,2,1,2,1,56,1,1,0,1,1,2788,5,0.001793400286944046,0.012050114892856291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.48988721371771704,0.6760975103532186,0.603501101128377,0.11887758928053156,0.00419942947470685,0.02867393916442387,low,high,low,high,low,low,low_level-high_diversity,high_level-low_diversity,low_level-low_diversity,4.5,Basic child support,2,2,1,NA,0,1
333103718160,1,control,0,0,2,1,0.8823529411764706,4,8,16,51,not female,0,2,2,0,0,2,1,-1,32,0,0,0,0,0,4033,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6939010811783136,0.7760447001154238,0.7704164587285269,0.1548187476157123,0.04260913784699034,0.06010293252136724,high,high,high,high,low,high,high_level-high_diversity,high_level-low_diversity,high_level-high_diversity,5.5,Basic child support,0,0,0,NA,0,0
333186824160,1,control,0,0,3,1,0.5882352941176471,4,5,10,44,not female,0,3,4,1,1,3,3,0,152,0,0,0,0,0,6690,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6736132412398822,0.6896866098251175,0.6866237455045469,0.05307606209801198,0.07478793598620369,0.07477833700812477,high,high,low,low,high,high,high_level-low_diversity,high_level-high_diversity,low_level-high_diversity,4.5,Basic child support,1,1,0,NA,0,0
333303379128,1,monetary,NA,1,1,1,0.35294117647058826,4,8,20,60,female,0,1,1,0,0,2,2,0,136,3,1,3,0,1,11186,172,0.015376363311281959,0.02523326120028299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0.668271133133525,0.668271133133525,0.668271133133525,TRUE,0.4272953812118561,0.716003717833404,0.7194797803118618,0.07581968096103985,NA,0.00633781971510314,low,high,high,low,NA,low,low_level-low_diversity,NA,high_level-low_diversity,7,Basic child support,0,0,3,NA,0,1
333367402896,1,control,0,0,4,0,0.35294117647058826,3,4,12,54,female,0,4,5,1,1,2,2,0,6,0,0,0,0,0,254,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6797894427943982,0.6684374283400885,0.6800637976802432,0.03503687454243798,0.03056953650254625,0.03232646724569967,high,low,low,low,low,low,high_level-low_diversity,low_level-low_diversity,low_level-low_diversity,5.5,Basic child support,1,1,0,NA,0,0
333382381812,1,control,0,0,7,1,0.9411764705882353,5,5,13,40,not female,0,7,7,0,0,3,3,0,261,0,0,0,0,0,9460,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4697788937160266,0.6470936221350931,0.6860686888847484,0.11318322915404706,0.06604914355461515,0.03816949977816975,low,low,low,high,high,low,low_level-high_diversity,low_level-high_diversity,low_level-low_diversity,5.5,Basic child support,0,0,0,NA,0,0
333419387580,1,verbal,1,NA,5,0,0.6470588235294118,4,1,16,49,not female,0,5,4,-1,1,1,2,1,158,0,0,0,0,0,7534,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7703538258680657,0.7958233565494375,0.7955316931548009,0.06301787106280883,0.02280816132019779,0.02332730799085856,high,high,high,low,low,low,high_level-low_diversity,high_level-low_diversity,high_level-low_diversity,4.5,Basic child support,1,-1,0,NA,1,0
333433547748,1,control,0,0,7,0,0.5882352941176471,2,0,12,32,female,0,7,7,0,0,2,2,0,82,0,0,0,0,0,4626,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6555763432524161,0.6345506430342611,0.6419100757520979,0.08931645521382517,0.04380320488858757,0.05232050022275415,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,5,Basic child support,0,0,0,NA,0,0
333509673528,1,verbal,1,NA,4,0,0.7647058823529411,4,6,21,43,not female,0,4,4,0,0,1,1,0,288,0,0,0,0,0,9967,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.4579525998697826,0.6448542218671576,0.7370920734998242,0.14728746131299292,0.06132122736814899,0.1423039239185152,low,low,high,high,high,high,low_level-high_diversity,low_level-high_diversity,high_level-high_diversity,4.5,Basic child support,0,0,0,NA,1,0
333621101232,1,verbal,1,NA,5,1,0.11764705882352941,4,3,20,65,not female,0,5,6,1,1,3,3,0,162,0,0,0,0,0,11140,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.3827716921219517,0.7026209507939236,0.7026209507939236,0.04706913188062713,0.06462206963953897,0.06462206963953897,low,high,low,low,high,high,low_level-low_diversity,high_level-high_diversity,low_level-high_diversity,5,Basic child support,1,1,0,NA,1,0
333644082264,1,verbal,1,NA,5,0,0.5294117647058824,3,5,10,49,not female,0,5,5,0,0,2,2,0,2,0,0,0,0,0,30,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.7535413378450424,0.7862527886203863,0.7655801299748811,0.08904026992155714,0.04893947596359056,0.07447680828508906,high,high,high,high,low,high,high_level-high_diversity,high_level-low_diversity,high_level-high_diversity,6,Basic child support,0,0,0,NA,1,0
333674999748,1,monetary,NA,1,1,0,0.5294117647058824,3,1,11,60,female,1,1,4,3,3,1,2,1,387,7,1,1,6,2,31393,726,0.023126174624916382,0.02623469401956425,6,1,0.932303283086416,0.932303283086416,0.9323032830864161,6,1,0.932303283086416,0.932303283086416,0.9323032830864161,7,2,0.9303183607725277,0.8979924830892054,0.9152590738027545,TRUE,0.47312494049934656,0.6437756890864754,0.7458948925196177,0.13466502373474165,0.04944186555004883,0.03366291416156419,low,low,high,high,low,low,low_level-high_diversity,low_level-low_diversity,high_level-low_diversity,3.5,Basic child support,3,3,7,0.932303283086416,0,1
333757626264,1,control,0,0,1,1,0.7058823529411765,4,1,14,43,not female,0,1,1,0,0,2,3,1,518,0,0,0,0,0,15958,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5635070281711216,0.6528033734422168,0.6573846901036575,0.12687527649250704,0.0377513763900553,0.03993123171096151,low,low,low,high,low,low,low_level-high_diversity,low_level-low_diversity,low_level-low_diversity,2.5,Basic child support,0,0,0,NA,0,0
335424943296,1,verbal,1,NA,5,1,0.8235294117647058,4,8,12,47,female,1,5,3,-2,2,3,4,1,41,1,1,0,1,1,4746,169,0.03560893383902233,0.0332899865693977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.6938685853670957,0.6573573441232615,0.6662295193009319,0.10163813469275508,0.06603854610939679,0.0811249649117802,high,low,low,high,high,high,high_level-high_diversity,low_level-high_diversity,low_level-high_diversity,4.5,Basic child support,2,-2,1,NA,1,0
335891226096,1,control,0,0,5,0,0.23529411764705882,3,4,15,34,female,0,5,4,-1,1,1,2,1,115,0,0,0,0,0,2366,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0.5696712326849828,0.6625790952288936,0.6661054824165454,0.1329077938054001,0.04052964744407372,0.05765192848748982,low,low,low,high,low,high,low_level-high_diversity,low_level-low_diversity,low_level-high_diversity,5,Basic child support,1,-1,0,NA,0,0
